Min Temp o 0,Max Temp 0,Humidity ojo,"Wind m/s
:selected:",Sun hours,Rad MJ/m2 / day,ETo mm/ day,date
19.9,29.5,81.0,3.0,11.2,22.2,4.39,2011-11-28
18.5,30.4,75.0,2.5,11.2,22.2,4.57,2011-11-29
18.8,31.1,71.0,2.4,11.2,22.2,4.78,2011-11-30
20.4,29.3,78.0,0.7,12.0,26.8,5.03,2011-02-01
20.2,28.6,80.0,0.6,11.6,26.1,4.85,2011-02-02
20.5,29.5,79.0,2.0,11.6,26.0,5.1,2011-02-03
18.3,30.3,72.0,2.7,11.6,26.0,5.47,2011-02-04
16.2,31.0,69.0,1.8,11.6,25.9,5.29,2011-02-05
17.8,31.3,73.0,2.1,11.6,25.8,5.34,2011-02-06
19.3,30.3,77.0,1.8,11.6,25.8,5.11,2011-02-07
19.8,30.8,76.0,1.6,11.6,25.7,5.15,2011-02-08
20.4,29.9,79.0,1.6,11.5,25.6,4.99,2011-02-09
20.7,26.6,85.0,1.0,11.5,25.6,4.59,2011-02-10
20.2,26.4,86.0,1.8,11.5,25.5,4.49,2011-02-11
19.0,26.4,81.0,0.8,11.5,25.4,4.49,2011-02-12
19.2,29.0,79.0,1.0,11.5,25.4,4.72,2011-02-13
18.8,30.8,77.0,1.4,11.5,25.3,4.96,2011-02-14
19.7,30.9,77.0,1.8,11.5,25.2,5.07,2011-02-15
19.0,30.4,73.0,1.1,11.5,25.1,4.87,2011-02-16
19.3,30.4,75.0,1.6,11.5,25.1,4.94,2011-02-17
19.0,31.2,72.0,1.9,11.5,25.0,5.14,2011-02-18
19.3,31.6,72.0,1.3,11.5,24.9,5.0,2011-02-19
19.5,31.5,71.0,0.8,11.5,24.8,4.8,2011-02-20
20.2,30.8,72.0,1.5,11.4,24.8,4.98,2011-02-21
20.0,31.8,69.0,2.5,11.4,24.7,5.49,2011-02-22
20.2,29.0,78.0,2.3,11.4,24.6,4.81,2011-02-23
19.1,30.5,78.0,2.8,11.4,24.5,5.01,2011-02-24
19.5,27.0,81.0,3.2,11.4,24.5,4.5,2011-02-25
18.4,28.4,80.0,3.6,11.4,24.4,4.69,2011-02-26
18.4,28.5,82.0,2.9,11.4,24.3,4.58,2011-02-27
17.4,28.8,78.0,3.0,11.4,24.2,4.74,2011-02-28
20.3,28.1,81.0,4.9,12.2,28.1,5.35,2011-02-01
20.0,28.0,81.0,4.8,12.2,28.0,5.34,2011-02-02
19.6,28.3,80.0,4.7,12.2,28.0,5.4,2011-02-03
19.6,29.8,79.0,4.2,12.2,28.0,5.68,2011-02-04
19.2,29.2,80.0,3.8,12.2,28.0,5.51,2011-02-05
19.6,29.5,78.0,4.3,12.2,27.9,5.69,2011-02-06
19.7,27.6,81.0,4.0,12.2,27.9,5.26,2011-02-07
19.8,27.7,82.0,3.5,12.2,27.9,5.16,2011-02-08
19.6,29.3,80.0,3.7,12.2,27.8,5.47,2011-02-09
20.0,30.2,78.0,3.1,12.2,27.8,5.65,2011-02-10
19.4,30.7,77.0,3.5,12.2,27.8,5.77,2011-02-11
19.9,30.7,77.0,3.2,12.2,27.7,5.76,2011-02-12
18.7,29.8,77.0,3.7,12.1,27.7,5.67,2011-02-13
19.4,30.1,77.0,3.5,12.1,27.6,5.65,2011-02-14
18.5,29.5,82.0,3.8,12.1,27.6,5.32,2011-02-15
19.1,28.4,80.0,3.3,12.1,27.6,5.29,2011-02-16
19.6,30.7,76.0,3.5,12.1,27.5,5.79,2011-02-17
19.6,27.8,82.0,2.9,12.1,27.5,5.06,2011-02-18
19.7,28.8,81.0,3.0,12.9,28.6,5.43,2011-02-19
19.6,28.0,81.0,2.8,12.9,28.6,5.29,2011-02-20
18.5,29.6,77.0,3.8,12.8,28.4,5.68,2011-02-21
17.9,29.1,76.0,3.2,12.7,28.2,5.56,2011-02-22
17.9,30.4,72.0,3.1,12.6,28.0,5.86,2011-02-23
16.7,31.0,71.0,2.9,12.5,27.8,5.87,2011-02-24
17.4,31.7,70.0,2.2,12.5,27.8,5.84,2011-02-25
18.4,31.8,70.0,2.3,12.4,27.6,5.87,2011-02-26
18.3,31.8,71.0,2.4,12.3,27.4,5.82,2011-02-27
19.4,31.5,71.0,2.6,12.2,27.2,5.84,2011-02-28
21.6,37.3,38.0,3.4,12.2,28.1,8.72,2012-04-01
21.5,37.5,36.0,3.8,12.2,28.2,9.27,2012-04-02
20.6,37.2,34.0,2.9,12.2,28.2,8.41,2012-04-03
20.5,38.2,27.0,2.7,12.2,28.2,8.44,2012-04-04
20.8,37.7,29.0,2.1,12.2,28.2,7.66,2012-04-05
22.1,38.1,29.0,1.2,12.2,28.3,6.59,2012-04-06
24.9,36.6,35.0,1.3,12.2,28.3,6.72,2012-04-07
24.6,35.9,38.0,1.3,12.2,28.3,6.58,2012-04-08
24.8,37.3,35.0,1.7,12.2,28.3,7.27,2012-04-09
24.7,37.2,35.0,1.6,12.2,28.4,7.07,2012-04-10
24.7,38.7,31.0,1.5,12.2,28.4,7.17,2012-04-11
24.4,34.2,47.0,1.9,12.2,28.4,6.93,2012-04-12
22.3,31.7,61.0,1.6,12.2,28.4,6.17,2012-04-13
22.3,36.3,47.0,2.7,12.3,28.4,7.77,2012-04-14
21.6,37.5,39.0,3.0,12.3,28.5,8.48,2012-04-15
21.8,37.9,38.0,2.8,12.3,28.5,8.33,2012-04-16
22.6,35.2,42.0,1.6,12.3,28.5,6.83,2012-04-17
23.9,32.7,64.0,2.4,12.3,28.5,6.65,2012-04-18
22.4,29.4,69.0,1.7,12.3,28.5,5.84,2012-04-19
21.2,34.3,57.0,1.4,12.3,28.5,6.36,2012-04-20
21.5,33.2,63.0,2.6,12.3,28.5,6.73,2012-04-21
22.6,33.2,62.0,1.1,12.3,28.5,6.1,2012-04-22
23.4,31.3,67.0,1.9,12.3,28.5,6.2,2012-04-23
21.4,33.4,65.0,2.0,12.3,28.5,6.42,2012-04-24
20.8,32.3,69.0,2.5,12.3,28.6,6.35,2012-04-25
20.9,32.2,73.0,1.6,12.3,28.5,5.96,2012-04-26
20.3,32.0,71.0,1.4,12.3,28.5,5.9,2012-04-27
21.8,27.0,79.0,2.1,12.3,28.6,5.42,2012-04-28
20.7,31.6,71.0,1.9,12.4,28.6,6.01,2012-04-29
21.4,33.5,66.0,2.1,12.4,28.5,6.47,2012-04-30
19.5,30.2,73.0,5.0,12.4,28.3,6.25,2012-02-01
19.1,31.2,72.0,5.5,12.4,28.3,6.62,2012-02-02
20.1,27.8,77.0,5.3,12.4,28.3,5.64,2012-02-03
19.8,29.2,75.0,5.6,12.4,28.3,6.04,2012-02-04
18.8,29.9,73.0,5.4,12.4,28.3,6.22,2012-02-05
19.1,27.6,75.0,5.8,12.4,28.3,5.74,2012-02-06
18.9,30.3,76.0,4.8,12.4,28.3,6.05,2012-02-07
20.0,28.7,80.0,4.6,12.4,28.3,5.54,2012-02-08
20.0,27.7,80.0,5.0,12.4,28.3,5.44,2012-02-09
19.3,28.6,79.0,5.2,12.4,28.3,5.63,2012-02-10
20.3,27.9,82.0,4.8,12.4,28.3,5.32,2012-02-11
19.6,26.4,81.0,4.0,12.4,28.3,5.15,2012-02-12
19.3,29.6,74.0,4.3,12.4,28.3,6.0,2012-02-13
18.1,31.4,71.0,3.8,12.4,28.3,6.34,2012-02-14
18.7,31.1,73.0,3.9,12.3,28.3,6.23,2012-02-15
19.8,31.1,72.0,3.6,12.3,28.3,6.22,2012-02-16
20.2,31.2,73.0,4.2,12.3,28.3,6.31,2012-02-17
20.2,29.6,76.0,5.0,12.3,28.3,5.99,2012-02-18
19.9,29.4,76.0,4.8,12.3,28.3,5.92,2012-02-19
19.1,32.3,70.0,3.6,12.3,28.3,6.49,2012-02-20
19.8,30.4,74.0,3.0,12.3,28.2,5.91,2012-02-21
20.2,27.0,78.0,1.5,12.3,28.2,5.23,2012-02-22
19.6,28.8,78.0,1.0,12.3,28.2,5.33,2012-02-23
20.5,28.9,79.0,1.9,12.3,28.2,5.44,2012-02-24
20.8,26.7,84.0,2.2,12.3,28.2,5.11,2012-02-25
19.6,26.0,83.0,4.2,12.3,28.2,4.95,2012-02-26
19.2,27.9,80.0,4.4,12.3,28.2,5.38,2012-02-27
19.3,28.8,81.0,4.2,12.3,28.1,5.42,2012-02-28
20.6,27.1,85.0,3.8,12.3,28.1,5.02,2012-02-29
14.1,30.4,64.0,1.9,11.2,22.2,4.56,2012-02-01
14.8,29.2,66.0,2.5,11.2,22.1,4.66,2012-02-02
14.5,29.3,77.0,3.4,11.2,22.1,4.49,2012-02-03
18.9,28.7,81.0,3.6,11.2,22.1,4.29,2012-02-04
19.4,30.6,77.0,4.0,11.2,22.0,4.83,2012-02-05
18.9,31.5,70.0,3.0,11.2,22.0,5.0,2012-02-06
16.7,30.6,70.0,2.3,11.2,22.0,4.61,2012-02-07
16.0,31.9,64.0,1.9,11.2,22.0,4.71,2012-02-08
14.3,31.7,59.0,1.6,11.2,21.9,4.57,2012-02-09
14.6,32.0,55.0,1.6,11.2,21.9,4.65,2012-02-10
14.7,31.9,60.0,1.2,11.2,21.9,4.31,2012-02-11
15.1,31.9,58.0,1.1,11.2,21.9,4.26,2012-02-12
15.3,31.2,64.0,1.0,11.2,21.9,4.11,2012-02-13
16.4,31.6,60.0,2.4,11.2,21.8,5.02,2012-02-14
14.1,30.0,60.0,3.1,11.2,21.8,5.17,2012-02-15
13.8,29.5,64.0,3.6,11.2,21.8,5.14,2012-02-16
15.4,28.6,68.0,3.9,11.2,21.8,4.91,2012-02-17
15.7,28.9,63.0,3.7,11.2,21.8,5.16,2012-02-18
14.5,30.6,61.0,3.0,11.2,21.8,5.12,2012-02-19
14.9,32.1,62.0,3.0,11.2,21.8,5.31,2012-02-20
16.4,32.0,59.0,3.2,11.2,21.8,5.55,2012-02-21
14.2,28.5,60.0,3.0,11.2,21.8,4.89,2012-02-22
14.1,31.6,63.0,3.1,11.2,21.8,5.27,2012-02-23
16.1,31.4,58.0,3.0,11.2,21.8,5.42,2012-02-24
15.8,30.7,61.0,3.2,11.2,21.8,5.3,2012-02-25
15.2,31.6,60.0,3.4,11.2,21.8,5.54,2012-02-26
15.8,31.5,59.0,2.9,11.2,21.9,5.31,2012-02-27
17.6,31.1,68.0,2.9,11.2,21.9,4.96,2012-02-28
19.2,30.7,72.0,3.4,11.2,21.9,4.91,2012-02-29
16.8,32.3,61.0,3.1,11.2,22.0,5.5,2012-01-01
17.0,32.9,60.0,2.3,11.2,22.0,5.15,2012-01-02
16.0,33.4,58.0,1.8,11.2,22.0,4.92,2012-01-03
18.7,34.0,59.0,2.5,11.2,22.0,5.5,2012-01-04
19.3,33.3,58.0,2.8,11.2,22.1,5.65,2012-01-05
16.8,33.8,50.0,2.2,11.2,22.1,5.45,2012-01-06
15.3,33.5,50.0,2.3,11.2,22.2,5.47,2012-01-07
14.3,33.9,46.0,2.2,11.2,22.2,5.58,2012-01-08
16.0,33.1,53.0,1.6,11.2,22.2,4.86,2012-01-09
15.3,31.7,55.0,1.6,11.2,22.3,4.76,2012-01-10
16.7,30.8,53.0,1.4,11.2,22.3,4.55,2012-01-11
18.2,30.4,61.0,2.7,11.2,22.4,5.16,2012-01-12
18.3,29.0,58.0,3.2,11.2,22.4,5.35,2012-01-13
15.2,29.4,48.0,3.0,11.2,22.5,5.63,2012-01-14
10.8,30.2,42.0,2.5,11.2,22.5,5.5,2012-01-15
10.0,30.9,40.0,2.3,11.2,22.6,5.45,2012-01-16
10.9,31.4,39.0,1.9,11.2,22.6,5.22,2012-01-17
11.9,31.8,39.0,1.6,11.2,22.7,4.97,2012-01-18
14.1,31.6,45.0,1.1,11.2,22.7,4.41,2012-01-19
13.6,31.7,43.0,1.3,11.3,22.8,4.71,2012-01-20
14.2,31.8,45.0,2.3,11.3,22.9,5.57,2012-01-21
14.0,32.0,45.0,2.3,11.3,22.9,5.55,2012-01-22
14.7,31.8,51.0,2.9,11.3,23.0,5.85,2012-01-23
13.7,31.3,50.0,3.0,11.3,23.0,5.89,2012-01-24
13.1,31.0,44.0,2.6,11.3,23.1,5.74,2012-01-25
12.9,30.9,45.0,2.2,11.3,23.2,5.44,2012-01-26
13.9,31.2,48.0,1.9,11.3,23.2,5.16,2012-01-27
14.6,31.2,53.0,1.9,11.3,23.3,5.07,2012-01-28
16.6,30.5,53.0,2.1,11.3,23.4,5.24,2012-01-29
16.8,31.1,51.0,3.2,11.3,23.5,6.11,2012-01-30
14.6,30.6,47.0,3.5,11.3,23.5,6.31,2012-01-31
19.4,27.7,76.0,5.3,12.6,28.1,5.71,2012-07-01
19.6,27.7,76.0,5.6,12.6,28.1,5.71,2012-07-02
19.7,30.7,70.0,6.2,12.6,28.1,6.74,2012-07-03
19.1,31.3,70.0,5.5,12.6,28.1,6.75,2012-07-04
18.4,33.4,67.0,4.9,12.6,28.1,7.22,2012-07-05
19.8,33.0,68.0,4.6,12.6,28.1,7.03,2012-07-06
20.6,32.2,69.0,4.8,12.6,28.1,6.86,2012-07-07
20.6,31.2,72.0,4.4,12.5,28.1,6.44,2012-07-08
21.3,32.0,71.0,4.1,12.5,28.1,6.54,2012-07-09
20.8,29.3,73.0,4.0,12.5,28.1,6.02,2012-07-10
19.1,28.5,72.0,3.9,12.5,28.1,5.86,2012-07-11
21.0,30.7,72.0,4.2,12.5,28.1,6.31,2012-07-12
19.8,32.6,70.0,4.3,12.5,28.2,6.72,2012-07-13
21.0,28.1,79.0,3.6,12.5,28.2,5.52,2012-07-14
20.7,28.9,78.0,3.5,12.5,28.2,5.65,2012-07-15
20.1,30.1,75.0,2.9,12.5,28.2,5.84,2012-07-16
19.6,29.6,73.0,3.4,12.5,28.2,5.94,2012-07-17
19.2,28.6,77.0,4.2,12.5,28.2,5.67,2012-07-18
18.8,30.0,72.0,5.2,12.5,28.2,6.28,2012-07-19
20.3,27.9,79.0,5.4,12.5,28.2,5.52,2012-07-20
20.1,29.6,78.0,5.7,12.5,28.2,5.87,2012-07-21
20.5,28.9,79.0,5.7,12.5,28.2,5.74,2012-07-22
20.7,31.0,74.0,5.4,12.5,28.2,6.39,2012-07-23
20.5,31.8,73.0,5.0,12.5,28.2,6.56,2012-07-24
19.5,29.5,76.0,5.0,12.5,28.2,5.94,2012-07-25
20.5,29.7,77.0,4.8,12.5,28.2,5.92,2012-07-26
20.2,30.1,74.0,4.8,12.5,28.3,6.21,2012-07-27
19.8,30.8,73.0,5.2,12.5,28.3,6.4,2012-07-28
19.6,29.1,74.0,4.7,12.5,28.3,5.96,2012-07-29
19.8,30.9,72.0,4.9,12.4,28.3,6.48,2012-07-30
19.9,31.0,72.0,5.4,12.4,28.3,6.55,2012-07-31
21.3,36.5,55.0,4.1,12.5,28.3,8.3,2012-06-01
22.4,36.2,53.0,4.3,12.5,28.2,8.53,2012-06-02
21.8,36.4,60.0,5.1,12.5,28.2,8.42,2012-06-03
21.9,36.1,61.0,4.6,12.5,28.2,8.08,2012-06-04
21.3,33.6,61.0,5.4,12.5,28.2,7.92,2012-06-05
20.1,33.5,62.0,5.3,12.5,28.2,7.77,2012-06-06
20.4,32.3,62.0,4.7,12.6,28.2,7.35,2012-06-07
20.4,33.5,60.0,5.5,12.6,28.2,7.96,2012-06-08
20.4,33.3,65.0,5.6,12.6,28.2,7.62,2012-06-09
20.4,34.1,62.0,5.3,12.6,28.2,7.83,2012-06-10
20.8,34.2,62.0,5.0,12.6,28.2,7.78,2012-06-11
21.3,33.9,65.0,4.9,12.6,28.2,7.48,2012-06-12
20.1,33.3,62.0,4.2,12.6,28.1,7.3,2012-06-13
20.4,32.2,66.0,4.0,12.6,28.1,6.84,2012-06-14
20.2,32.5,63.0,4.5,12.6,28.1,7.22,2012-06-15
21.2,32.3,68.0,5.0,12.6,28.1,7.06,2012-06-16
20.2,30.3,71.0,5.9,12.6,28.1,6.57,2012-06-17
20.6,28.4,73.0,7.0,12.6,28.1,6.25,2012-06-18
19.6,29.5,70.0,7.0,12.6,28.1,6.69,2012-06-19
20.4,30.5,72.0,5.9,12.6,28.1,6.54,2012-06-20
20.5,29.7,70.0,5.4,12.6,28.1,6.47,2012-06-21
19.7,31.0,68.0,4.9,12.6,28.1,6.71,2012-06-22
20.1,32.9,68.0,4.4,12.6,28.1,6.96,2012-06-23
20.9,32.7,69.0,4.5,12.6,28.1,6.86,2012-06-24
20.6,31.5,71.0,4.1,12.6,28.1,6.45,2012-06-25
20.9,30.4,72.0,4.2,12.6,28.1,6.29,2012-06-26
19.9,29.6,72.0,4.1,12.6,28.1,6.1,2012-06-27
19.4,28.5,74.0,4.4,12.6,28.1,5.85,2012-06-28
19.2,29.4,75.0,4.4,12.6,28.1,5.9,2012-06-29
20.1,30.9,72.0,5.8,12.6,28.1,6.57,2012-06-30
17.2,36.7,28.0,1.6,11.5,25.8,6.33,2012-03-01
17.6,36.8,25.0,1.6,11.5,25.8,6.35,2012-03-02
15.7,37.1,33.0,2.0,11.5,25.9,6.84,2012-03-03
15.7,36.5,36.0,2.0,11.5,26.0,6.75,2012-03-04
19.2,36.8,39.0,3.1,11.5,26.0,7.85,2012-03-05
20.4,36.3,39.0,1.9,11.6,26.1,6.69,2012-03-06
19.0,36.2,34.0,1.6,11.6,26.2,6.35,2012-03-07
17.9,35.3,43.0,2.9,11.6,26.2,7.39,2012-03-08
16.4,35.1,39.0,2.4,11.6,26.3,7.0,2012-03-09
18.2,35.7,28.0,1.5,11.6,26.4,6.3,2012-03-10
19.9,36.5,35.0,3.9,11.6,26.4,8.86,2012-03-11
20.1,35.6,42.0,3.1,11.6,26.5,7.74,2012-03-12
22.1,36.2,47.0,3.0,12.0,27.2,7.71,2012-03-13
20.7,35.5,46.0,3.1,12.1,27.4,7.7,2012-03-14
22.0,36.0,44.0,3.1,12.2,27.6,7.96,2012-03-15
21.3,36.9,38.0,2.9,12.2,27.6,8.03,2012-03-16
21.4,36.9,36.0,2.6,12.3,27.8,7.93,2012-03-17
21.3,37.7,29.0,2.7,12.4,28.0,8.33,2012-03-18
21.4,38.0,30.0,2.0,12.5,28.2,7.45,2012-03-19
22.0,38.3,26.0,2.0,12.5,28.3,7.56,2012-03-20
21.6,38.0,29.0,2.5,12.6,28.5,8.16,2012-03-21
21.5,37.9,33.0,2.1,12.7,28.6,7.62,2012-03-22
20.9,37.6,32.0,3.5,12.8,28.8,9.17,2012-03-23
20.9,38.3,28.0,3.7,12.9,29.0,9.61,2012-03-24
17.8,37.4,24.0,3.1,12.9,29.1,8.94,2012-03-25
18.2,37.1,28.0,3.8,12.1,27.9,9.35,2012-03-26
16.2,36.7,32.0,3.3,12.1,27.9,8.62,2012-03-27
18.4,37.5,36.0,3.3,12.1,28.0,8.62,2012-03-28
20.0,37.7,35.0,3.0,12.1,28.0,8.51,2012-03-29
20.4,37.2,41.0,2.3,12.1,28.0,7.55,2012-03-30
21.6,36.8,42.0,2.2,12.1,28.1,7.39,2012-03-31
20.7,34.5,65.0,2.8,12.4,28.6,6.92,2012-05-01
21.5,33.1,65.0,3.1,12.4,28.6,6.83,2012-05-02
21.4,35.4,63.0,3.2,12.4,28.5,7.3,2012-05-03
20.9,35.8,61.0,3.9,12.4,28.5,7.81,2012-05-04
18.9,34.9,60.0,3.3,12.4,28.5,7.32,2012-05-05
18.6,34.7,59.0,2.8,12.4,28.5,7.09,2012-05-06
19.6,35.4,59.0,2.5,12.4,28.5,7.05,2012-05-07
21.4,34.3,60.0,2.0,12.4,28.5,6.63,2012-05-08
21.2,32.2,67.0,1.9,12.4,28.5,6.2,2012-05-09
22.2,30.0,72.0,2.3,12.4,28.5,5.98,2012-05-10
21.1,32.7,67.0,2.8,12.4,28.5,6.56,2012-05-11
20.9,27.8,77.0,2.9,12.4,28.5,5.56,2012-05-12
19.9,32.7,67.0,2.2,12.4,28.5,6.31,2012-05-13
21.5,33.7,63.0,1.6,12.4,28.5,6.33,2012-05-14
21.7,31.1,72.0,2.7,12.4,28.4,6.16,2012-05-15
21.6,34.0,66.0,2.3,12.5,28.4,6.58,2012-05-16
21.8,34.9,62.0,3.0,12.5,28.4,7.18,2012-05-17
21.4,36.4,59.0,3.4,12.5,28.4,7.73,2012-05-18
23.6,37.0,57.0,3.3,12.5,28.4,7.92,2012-05-19
22.9,34.8,61.0,2.9,12.5,28.4,7.19,2012-05-20
22.6,32.8,65.0,3.5,12.5,28.4,6.92,2012-05-21
22.7,32.0,66.0,2.4,12.5,28.4,6.44,2012-05-22
22.2,34.1,60.0,3.2,12.5,28.4,7.23,2012-05-23
21.9,35.2,61.0,4.2,12.5,28.3,7.8,2012-05-24
22.2,37.0,53.0,4.8,12.5,28.3,8.97,2012-05-25
22.5,32.0,60.0,4.4,12.5,28.3,7.45,2012-05-26
22.1,34.0,57.0,3.8,12.5,28.3,7.65,2012-05-27
21.9,36.7,55.0,4.3,12.5,28.3,8.48,2012-05-28
23.1,33.7,62.0,3.6,12.5,28.3,7.29,2012-05-29
22.5,33.3,60.0,4.4,12.5,28.3,7.57,2012-05-30
22.4,35.4,59.0,4.7,12.5,28.3,8.23,2012-05-31
19.6,27.0,87.0,5.4,11.4,24.0,4.1,2012-02-01
19.6,27.2,85.0,4.3,11.4,23.9,4.29,2012-02-02
18.3,28.0,84.0,2.5,11.4,23.8,4.32,2012-02-03
19.0,27.9,83.0,1.9,11.4,23.7,4.3,2012-02-04
19.7,26.0,86.0,1.1,11.3,23.7,4.08,2012-02-05
18.9,29.6,77.0,1.4,11.3,23.6,4.46,2012-02-06
18.0,30.3,75.0,1.4,11.3,23.5,4.51,2012-02-07
19.4,30.0,77.0,1.8,11.3,23.4,4.58,2012-02-08
18.6,29.8,71.0,2.1,11.3,23.4,4.74,2012-02-09
17.1,29.4,73.0,2.0,11.3,23.3,4.58,2012-02-10
18.3,29.4,75.0,1.9,11.3,23.2,4.53,2012-02-11
16.4,30.3,70.0,2.1,11.3,23.2,4.72,2012-02-12
16.1,29.6,66.0,2.2,11.3,23.1,4.78,2012-02-13
12.3,28.3,58.0,2.7,11.3,23.1,4.99,2012-02-14
10.8,28.2,58.0,2.4,11.3,23.0,4.84,2012-02-15
12.0,28.1,60.0,2.0,11.3,22.9,4.55,2012-02-16
12.5,28.2,58.0,1.4,11.3,22.9,4.25,2012-02-17
14.0,29.6,49.0,1.4,11.3,22.8,4.56,2012-02-18
12.3,30.7,49.0,1.1,11.3,22.7,4.32,2012-02-19
13.9,32.0,60.0,1.5,11.3,22.7,4.66,2012-02-20
17.4,31.3,73.0,1.3,11.3,22.6,4.37,2012-02-21
18.4,29.8,77.0,2.4,11.3,22.6,4.48,2012-02-22
20.2,28.7,81.0,3.0,11.3,22.5,4.34,2012-02-23
19.0,31.2,71.0,2.2,11.3,22.5,4.76,2012-02-24
18.1,31.4,70.0,2.3,11.2,22.4,4.83,2012-02-25
17.3,31.5,68.0,2.5,11.2,22.4,4.94,2012-02-26
17.1,29.3,68.0,2.4,11.2,22.3,4.67,2012-02-27
14.1,29.9,64.0,2.3,11.2,22.3,4.69,2012-02-28
12.8,29.2,65.0,2.1,11.2,22.2,4.47,2012-02-29
19.9,27.5,84.0,1.9,12.0,26.8,4.85,2012-02-01
19.4,26.7,84.0,3.4,11.6,26.1,4.62,2012-02-02
17.5,27.6,77.0,3.5,11.6,26.0,5.02,2012-02-03
17.0,30.8,76.0,2.7,11.6,26.0,5.34,2012-02-04
17.9,31.5,74.0,2.2,11.6,25.9,5.4,2012-02-05
19.5,29.7,80.0,1.0,11.6,25.8,4.89,2012-02-06
20.1,29.4,79.0,1.6,11.6,25.8,4.97,2012-02-07
19.9,29.6,79.0,1.5,11.6,25.7,4.96,2012-02-08
18.7,29.0,81.0,1.6,11.5,25.6,4.8,2012-02-09
18.7,30.2,67.0,1.8,11.5,25.6,5.25,2012-02-10
15.9,30.0,66.0,1.9,11.5,25.5,5.2,2012-02-11
16.1,31.3,65.0,1.6,11.5,25.4,5.19,2012-02-12
19.1,31.4,69.0,1.6,11.5,25.4,5.22,2012-02-13
20.1,25.2,79.0,0.8,11.5,25.3,4.43,2012-02-14
18.6,28.9,77.0,1.8,11.5,25.2,4.81,2012-02-15
18.8,27.1,78.0,2.0,11.5,25.1,4.63,2012-02-16
17.9,29.7,70.0,2.7,11.5,25.1,5.28,2012-02-17
16.9,30.2,69.0,2.8,11.5,25.0,5.35,2012-02-18
18.2,29.6,80.0,2.8,11.5,24.9,4.89,2012-02-19
18.9,27.8,79.0,3.3,11.5,24.8,4.74,2012-02-20
17.4,30.0,79.0,3.2,11.4,24.8,4.97,2012-02-21
19.6,30.4,76.0,3.1,11.4,24.7,5.21,2012-02-22
18.1,30.5,74.0,2.8,11.4,24.6,5.17,2012-02-23
18.9,30.6,74.0,2.4,11.4,24.5,5.09,2012-02-24
19.3,31.2,71.0,2.0,11.4,24.5,5.12,2012-02-25
18.5,31.6,66.0,2.3,11.4,24.4,5.38,2012-02-26
17.7,31.6,64.0,2.8,11.4,24.3,5.6,2012-02-27
17.3,30.4,69.0,3.5,11.4,24.2,5.46,2012-02-28
18.1,30.1,73.0,3.0,11.4,24.2,5.08,2012-02-29
19.5,27.3,82.0,4.4,12.2,28.1,5.18,2012-02-01
19.6,27.3,83.0,3.8,12.2,28.0,5.09,2012-02-02
20.4,26.0,86.0,4.4,12.2,28.0,4.75,2012-02-03
20.5,27.3,83.0,4.6,12.2,28.0,5.14,2012-02-04
19.7,29.0,80.0,4.2,12.2,28.0,5.5,2012-02-05
19.5,29.5,80.0,3.6,12.2,27.9,5.5,2012-02-06
19.4,29.3,81.0,3.8,12.2,27.9,5.45,2012-02-07
19.1,27.3,82.0,3.5,12.2,27.9,5.07,2012-02-08
19.0,28.0,80.0,3.9,12.2,27.8,5.27,2012-02-09
18.9,27.6,80.0,4.2,12.2,27.8,5.23,2012-02-10
18.4,29.6,77.0,3.9,12.2,27.8,5.66,2012-02-11
18.4,29.6,77.0,3.4,12.2,27.7,5.61,2012-02-12
19.4,30.5,78.0,3.0,12.1,27.7,5.63,2012-02-13
19.0,30.4,78.0,3.3,12.1,27.6,5.65,2012-02-14
19.5,29.8,78.0,3.7,12.1,27.6,5.61,2012-02-15
18.8,30.1,77.0,3.6,12.1,27.6,5.67,2012-02-16
19.1,29.5,78.0,2.9,12.1,27.5,5.44,2012-02-17
18.6,30.3,76.0,2.8,12.1,27.5,5.6,2012-02-18
19.1,28.7,77.0,1.9,12.1,27.4,5.26,2012-02-19
18.9,31.1,73.0,2.1,12.9,28.6,5.82,2012-02-20
18.8,32.1,71.0,2.0,12.8,28.4,5.93,2012-02-21
19.0,32.0,69.0,2.7,12.7,28.2,6.14,2012-02-22
18.0,32.0,67.0,2.3,12.6,28.0,6.04,2012-02-23
18.2,30.0,68.0,2.8,12.6,28.0,5.87,2012-02-24
17.8,30.6,71.0,2.9,12.5,27.8,5.85,2012-02-25
18.8,32.1,72.0,2.2,12.4,27.6,5.83,2012-02-26
20.7,27.6,81.0,2.2,12.3,27.4,5.1,2012-02-27
20.4,27.4,84.0,2.1,12.3,27.4,4.97,2012-02-28
20.2,29.0,79.0,1.5,12.2,27.2,5.16,2012-02-29
23.6,34.1,58.0,1.4,12.2,28.1,6.34,2013-04-01
22.7,35.7,52.0,1.7,12.2,28.2,6.75,2013-04-02
23.3,36.6,50.0,1.5,12.2,28.2,6.69,2013-04-03
23.8,37.5,45.0,2.0,12.2,28.2,7.38,2013-04-04
24.1,37.7,43.0,1.4,12.2,28.3,6.79,2013-04-05
23.8,37.9,43.0,2.5,12.2,28.3,7.89,2013-04-06
21.9,38.0,41.0,1.6,12.2,28.3,6.97,2013-04-07
23.0,38.4,36.0,1.8,12.2,28.3,7.42,2013-04-08
25.1,37.7,38.0,2.4,12.2,28.4,8.01,2013-04-09
25.2,37.2,39.0,1.2,12.2,28.4,6.62,2013-04-10
